,year,price,transmission,mileage,tax,mpg,engineSize
33042,2017,10790,0,17764,150.0,65.7,1.0
33043,2017,9290,0,38454,125.0,53.3,1.0
33044,2016,10700,1,7117,0.0,57.7,1.0
33045,2019,24190,0,13301,145.0,54.3,2.0
33046,2018,11994,0,33651,145.0,65.7,1.0
33047,2014,7490,0,53998,20.0,67.3,1.6
33048,2019,12290,0,1720,145.0,58.9,1.0
33049,2017,10490,0,11203,0.0,65.7,1.0
33050,2017,8700,0,7657,0.0,65.7,1.0
33051,2017,8950,0,36246,145.0,65.7,1.0
33052,2018,11810,0,6013,145.0,58.9,1.0
33053,2017,10095,0,19469,145.0,65.7,1.0
33054,2016,19290,1,17136,145.0,52.3,2.0
33055,2015,9495,0,42746,145.0,47.9,1.6
33056,2019,14695,0,13257,145.0,58.9,1.0
33057,2018,11990,0,8146,150.0,65.7,1.0
33058,2014,7190,0,40885,0.0,76.4,1.5
33059,2019,21495,1,6128,145.0,31.0,1.5
33060,2017,8495,0,23300,125.0,54.3,1.2
33061,2013,9495,0,30000,150.0,47.9,1.6
33062,2013,6000,0,35000,30.0,54.3,1.2
33063,2019,18599,0,8116,145.0,54.3,1.5
33064,2019,20199,0,7782,145.0,74.3,1.5
33065,2019,13199,0,1659,145.0,48.7,1.1
33066,2016,9699,0,9536,160.0,44.1,1.6
33067,2018,16499,0,6324,145.0,74.3,1.5
33068,2019,14000,0,15952,145.0,80.7,1.5
33069,2019,17699,0,3205,145.0,60.1,1.0
33070,2019,15499,0,6739,145.0,60.1,1.0
33071,2018,10699,0,25139,145.0,56.5,1.0
33072,2019,16299,0,2452,145.0,40.3,1.5
33073,2018,18890,0,15450,145.0,41.5,2.0
33074,2017,15440,0,19877,145.0,41.5,2.0
33075,2017,19290,0,12989,145.0,41.5,2.0
33076,2016,16690,1,34569,145.0,52.3,2.0
33077,2019,13500,0,9565,145.0,55.4,1.0
33078,2017,19990,0,17049,145.0,41.5,2.0
33079,2018,14500,0,14110,145.0,54.3,1.5
33080,2017,19995,1,22667,145.0,54.3,2.0
33081,2018,11490,0,23884,145.0,65.7,1.0
33082,2019,15990,0,10865,145.0,60.1,1.0
33083,2016,8990,0,36293,20.0,62.8,1.0
33084,2017,15390,1,18290,145.0,44.8,1.5
33085,2017,10990,0,10427,145.0,65.7,1.0
33086,2019,13800,0,11425,145.0,55.4,1.0
33087,2018,13499,0,5238,145.0,61.4,1.0
33088,2017,12999,1,16943,125.0,51.4,1.0
33089,2017,10399,1,10606,145.0,44.1,1.6
33090,2019,11999,0,17115,145.0,58.9,1.0
33091,2016,16299,0,35029,125.0,56.5,2.0
33092,2017,12500,1,45346,145.0,58.9,2.0
33093,2016,19000,1,35665,145.0,54.3,2.0
33094,2018,17895,1,18180,150.0,38.2,1.5
33095,2017,14990,0,16098,145.0,64.2,2.0
33096,2017,15490,0,34442,125.0,60.1,2.0
33097,2019,24399,0,16764,145.0,55.4,2.0
33098,2018,10590,0,7100,145.0,65.7,1.0
33099,2019,19000,1,2256,145.0,74.3,1.5
33100,2019,15299,0,6283,145.0,60.1,1.0
33101,2015,8595,1,31000,160.0,44.8,1.6
33102,2018,11499,1,35113,145.0,54.3,1.0
33103,2018,16499,0,5964,145.0,47.9,2.0
33104,2018,13699,0,14173,145.0,58.9,1.0
33105,2019,18499,0,1286,145.0,58.9,1.0
33106,2019,17299,0,5013,145.0,60.1,1.0
33107,2018,12500,0,12411,145.0,62.8,1.0
33108,2018,13000,0,11133,145.0,68.9,1.5
33109,2019,25799,1,3295,145.0,38.7,2.0
33110,2019,14999,0,9101,145.0,58.9,1.0
33111,2019,15199,0,7124,145.0,55.4,1.0
33112,2019,16299,1,7646,145.0,48.7,1.0
33113,2017,11500,0,9786,30.0,55.4,1.0
33114,2019,16599,1,4803,145.0,48.7,1.0
33115,2016,9899,0,28889,30.0,55.4,1.0
33116,2017,16899,0,16222,145.0,67.3,2.0
33117,2017,17899,0,16601,200.0,41.5,2.0
33118,2017,10000,0,6653,0.0,65.7,1.0
33119,2019,15399,0,281,145.0,58.9,1.0
33120,2018,12399,0,18363,145.0,55.4,1.0
33121,2019,32397,1,1461,145.0,37.2,2.0
33122,2017,8989,0,8867,145.0,54.3,1.2
33123,2015,8499,0,70232,0.0,74.3,1.5
33124,2018,15999,0,22334,145.0,41.5,2.0
33125,2018,11499,1,33846,145.0,54.3,1.0
33126,2018,14999,0,44934,145.0,64.2,1.5
33127,2019,14599,0,7036,145.0,58.9,1.0
33128,2019,13799,0,14389,145.0,55.4,1.0
33129,2016,8299,0,32332,125.0,54.3,1.2
33130,2018,9699,0,12698,145.0,43.5,1.2
33131,2019,18000,0,9520,145.0,46.3,1.5
33132,2019,26000,0,4486,145.0,34.5,2.3
33133,2019,14000,0,4000,145.0,56.5,1.0
33134,2019,11250,0,3000,145.0,43.5,1.2
33135,2017,12000,1,18104,145.0,54.3,1.0
33136,2018,18250,0,6148,145.0,39.2,2.0
33137,2018,16000,1,25181,145.0,74.3,1.5
33138,2018,12498,1,20735,145.0,54.3,1.0
33139,2016,11555,1,10136,125.0,51.4,1.0
33140,2018,9999,0,27500,145.0,65.7,1.0
33141,2015,11599,0,24229,145.0,48.7,1.5
33142,2018,8999,0,25907,145.0,64.2,1.1
33143,2017,9499,0,19893,145.0,65.7,1.0
33144,2017,9938,0,13195,0.0,65.7,1.0
33145,2017,16007,1,12143,145.0,38.2,1.5
33146,2017,17958,0,36123,125.0,56.5,2.0
33147,2016,11999,0,22000,20.0,68.9,1.5
33148,2017,13799,0,30953,125.0,60.1,2.0
33149,2018,11699,0,6000,145.0,65.7,1.0
33150,2016,8614,0,27000,30.0,64.2,1.5
33151,2017,14699,0,9000,125.0,60.1,2.0
33152,2019,18499,0,9100,145.0,40.3,1.5
33153,2020,15699,0,50,145.0,56.5,1.0
33154,2020,15199,0,50,145.0,56.5,1.0
33155,2019,14499,0,8721,145.0,58.9,1.0
33156,2018,12399,0,11028,145.0,56.5,1.0
33157,2018,13770,0,8087,145.0,58.9,1.0
33158,2018,9999,0,27919,145.0,65.7,1.0
33159,2019,12999,0,17500,145.0,56.5,1.0
33160,2019,18999,0,9911,145.0,47.9,2.0
33161,2019,21999,0,5900,145.0,47.9,2.0
33162,2019,16999,0,8900,145.0,60.1,1.0
33163,2017,8594,0,14899,125.0,54.3,1.2
33164,2017,10499,0,23453,125.0,52.3,1.0
33165,2016,16620,0,40885,125.0,56.5,2.0
33166,2017,15699,1,24553,125.0,52.3,2.0
33167,2019,16099,1,8291,145.0,48.7,1.0
33168,2019,13199,0,7343,145.0,58.9,1.0
33169,2018,10999,0,18800,145.0,65.7,1.0
33170,2019,14199,0,13353,145.0,58.9,1.0
33171,2017,18799,0,33695,125.0,56.5,2.0
33172,2019,16599,1,4682,145.0,48.7,1.0
33173,2019,15000,0,6777,145.0,53.3,1.0
33174,2017,15499,1,17980,235.0,38.2,1.5
33175,2017,9599,0,18593,0.0,65.7,1.0
33176,2017,11200,0,18832,145.0,60.1,1.0
33177,2019,9750,0,8500,145.0,47.9,1.2
33178,2019,12500,0,15000,145.0,56.5,1.0
33179,2016,7490,0,45853,0.0,88.3,1.5
33180,2015,6600,0,33400,0.0,65.7,1.0
33181,2019,20750,0,2000,145.0,40.3,1.5
33182,2017,17000,1,10453,145.0,38.2,1.5
33183,2017,10250,0,15364,30.0,55.4,1.0
33184,2018,11550,0,13921,150.0,65.7,1.0
33185,2013,5495,1,52209,160.0,44.1,1.6
33186,2014,6970,0,42894,0.0,76.4,1.5
33187,2017,9990,1,28405,0.0,57.7,1.0
33188,2018,11100,0,5974,145.0,65.7,1.0
33189,2018,11495,0,4505,145.0,58.9,1.0
33190,2018,13295,0,18695,145.0,58.9,1.0
33191,2019,17195,0,9510,145.0,60.1,1.0
33192,2019,17150,0,10633,145.0,60.1,1.0
33193,2019,17195,0,10342,145.0,60.1,1.0
33194,2018,13195,0,13491,145.0,54.3,1.0
33195,2018,11090,0,18602,145.0,60.1,1.0
33196,2019,15400,0,13423,145.0,58.9,1.0
33197,2017,9750,0,12513,0.0,65.7,1.0
33198,2019,18250,0,4365,145.0,47.9,1.0
33199,2018,15250,0,14108,145.0,62.8,1.0
33200,2018,12700,0,9900,145.0,57.7,1.0
33201,2017,10250,1,29719,160.0,44.8,1.6
33202,2017,10000,0,29990,145.0,57.7,1.0
33203,2018,10500,0,13106,150.0,55.4,1.1
33204,2018,14500,0,17626,150.0,62.8,1.0
33205,2015,12327,1,23905,235.0,38.2,1.5
33206,2017,7695,1,31895,145.0,47.9,1.6
33207,2016,7990,1,13446,160.0,44.1,1.6
33208,2018,11990,1,14335,150.0,48.7,1.0
33209,2017,10990,0,32974,150.0,64.2,1.5
33210,2014,5750,0,51090,30.0,55.4,1.0
33211,2015,7250,0,35524,0.0,65.7,1.0
33212,2016,8995,0,18943,20.0,60.1,1.0
33213,2018,12295,0,8206,145.0,54.3,1.0
33214,2016,8995,0,12482,20.0,61.4,1.0
33215,2016,12195,0,68690,205.0,41.5,2.0
33216,2018,12195,0,11821,145.0,60.1,1.0
33217,2015,7199,0,42357,0.0,65.7,1.0
33218,2018,12299,0,5161,145.0,65.7,1.0
33219,2015,8899,0,24695,0.0,65.7,1.0
33220,2018,14400,0,15493,150.0,54.3,1.0
33221,2017,15495,0,34702,150.0,67.3,2.0
33222,2019,18400,0,5334,150.0,60.1,1.0
33223,2019,18495,0,6275,150.0,60.1,1.0
33224,2018,10990,0,9798,150.0,65.7,1.0
33225,2017,8990,0,32570,150.0,52.3,1.0
33226,2017,9995,0,11200,0.0,65.7,1.0
33227,2017,8595,0,27183,0.0,65.7,1.0
33228,2018,9995,0,29582,145.0,65.7,1.0
33229,2017,8650,0,16509,145.0,54.3,1.2
33230,2017,9495,0,17840,0.0,65.7,1.0
33231,2019,19100,0,12245,145.0,35.3,1.5
33232,2017,17795,0,16919,145.0,41.5,2.0
33233,2018,8300,0,6771,150.0,57.7,1.2
33234,2018,18250,0,12789,150.0,39.2,1.5
33235,2017,10900,0,16159,20.0,60.1,1.0
33236,2019,16499,1,407,145.0,48.7,1.0
33237,2020,16999,0,12,145.0,56.5,1.0
33238,2018,10099,0,2290,145.0,65.7,1.0
33239,2019,16599,1,12238,145.0,48.7,1.0
33240,2014,6699,0,37773,145.0,47.9,1.6
33241,2017,11199,0,2942,145.0,65.7,1.0
33242,2016,7599,0,32332,125.0,54.3,1.2
33243,2019,15850,0,3682,145.0,51.4,1.0
33244,2018,18000,1,34715,145.0,52.3,2.0
33245,2018,9900,0,32423,145.0,65.7,1.0
33246,2018,10350,0,33564,145.0,65.7,1.0
33247,2018,9600,0,28822,145.0,65.7,1.0
33248,2019,19795,1,13437,145.0,31.0,1.5
33249,2017,15195,1,20688,235.0,38.2,1.5
33250,2017,15200,1,22516,235.0,38.2,1.5
33251,2019,18495,0,7846,145.0,58.9,1.0
33252,2018,11100,0,17742,145.0,62.8,1.0
33253,2019,19995,0,3504,145.0,35.3,1.5
33254,2017,15495,1,18676,235.0,38.2,1.5
33255,2018,18795,0,14076,145.0,41.5,2.0
33256,2018,8995,0,38404,145.0,57.7,1.0
33257,2019,18250,0,7641,145.0,60.1,1.0
33258,2015,10150,0,12317,0.0,65.7,1.0
33259,2017,8500,0,25469,125.0,54.3,1.2
33260,2018,13950,0,1700,145.0,58.9,1.0
33261,2019,17250,0,8000,145.0,60.1,1.0
33262,2019,16750,0,2000,145.0,52.3,1.0
33263,2019,15000,0,8702,145.0,58.9,1.0
33264,2017,12500,1,3925,0.0,57.7,1.0
33265,2018,16699,0,2542,145.0,47.1,1.0
33266,2017,15799,0,29000,125.0,60.1,2.0
33267,2017,10599,0,37187,145.0,68.9,1.5
33268,2019,15200,0,7809,145.0,58.9,1.0
33269,2019,15299,0,7221,145.0,58.9,1.0
33270,2019,12899,0,7949,145.0,56.5,1.0
33271,2019,16099,1,7374,145.0,48.7,1.0
33272,2017,9899,0,4629,145.0,47.1,1.4
33273,2019,16499,0,7683,145.0,58.9,1.0
33274,2018,14400,0,7056,145.0,80.7,1.5
33275,2016,13799,0,28362,145.0,54.3,2.0
33276,2018,17899,0,18419,145.0,39.2,1.5
33277,2018,13899,0,14563,145.0,80.7,1.5
33278,2018,14199,0,21853,145.0,74.3,1.5
33279,2017,10299,0,30806,145.0,74.3,1.5
33280,2018,15799,0,10586,145.0,54.3,1.5
33281,2018,12000,0,9749,145.0,65.7,1.0
33282,2019,16399,1,7408,145.0,48.7,1.0
33283,2019,18700,0,9654,145.0,51.4,1.5
33284,2019,17395,0,1672,145.0,62.8,1.5
33285,2019,18800,0,6036,145.0,39.2,1.5
33286,2018,18400,0,17128,145.0,67.3,2.0
33287,2018,9290,0,21454,145.0,65.7,1.0
33288,2019,16200,0,11096,150.0,55.4,1.0
33289,2018,13095,0,14295,150.0,60.1,1.0
33290,2018,11795,0,21965,145.0,54.3,1.0
33291,2019,15795,0,8581,145.0,58.9,1.0
33292,2018,14995,1,33618,150.0,54.3,1.0
33293,2017,9000,0,19470,145.0,64.2,1.1
33294,2017,10500,1,16767,30.0,57.7,1.0
33295,2017,16980,1,32000,145.0,61.4,2.0
33296,2017,10991,0,5244,150.0,62.8,1.0
33297,2017,9495,1,40196,145.0,51.4,1.0
33298,2019,23795,0,14233,145.0,54.3,2.0
33299,2018,9900,0,33996,145.0,65.7,1.0
33300,2019,19895,1,11498,145.0,31.0,1.5
33301,2017,8295,0,36836,0.0,65.7,1.0
33302,2018,9699,0,12698,145.0,43.5,1.2
33303,2017,10000,1,10606,145.0,44.1,1.6
33304,2016,16299,0,35029,125.0,56.5,2.0
33305,2018,11500,0,23202,145.0,60.1,1.0
33306,2015,10000,0,45506,20.0,68.9,2.0
33307,2018,10699,0,7487,145.0,65.7,1.0
33308,2018,11000,0,16104,145.0,65.7,1.0
33309,2019,15799,0,4949,145.0,51.4,1.0
33310,2019,20000,0,1390,145.0,61.4,1.5
33311,2019,23999,0,1606,145.0,50.4,1.0
33312,2015,10000,0,45888,20.0,68.9,1.5
33313,2019,15500,0,13323,145.0,58.9,1.0
33314,2019,13500,0,5022,145.0,58.9,1.0
33315,2013,7099,0,49460,125.0,56.5,2.0
33316,2018,11299,0,25979,145.0,65.7,1.0
33317,2017,13299,0,33000,145.0,64.2,1.5
33318,2018,18000,0,11770,145.0,60.1,2.0
33319,2017,12699,0,16286,145.0,57.7,1.0
33320,2016,8599,0,33589,20.0,62.8,1.0
33321,2019,19500,0,3196,145.0,35.3,1.5
33322,2019,12699,0,2420,145.0,48.7,1.1
33323,2019,21999,0,6623,145.0,47.9,2.0
33324,2018,19000,0,17127,145.0,41.5,2.0
33325,2019,32000,1,12607,145.0,37.2,2.0
33326,2019,16500,0,3088,145.0,74.3,1.5
33327,2020,14500,0,18,145.0,56.5,1.0
33328,2018,11900,0,9003,145.0,58.9,1.0
33329,2017,14250,0,7147,150.0,48.7,1.5
33330,2018,13800,0,12202,150.0,54.3,1.0
33331,2017,10750,0,21224,150.0,60.1,1.0
33332,2016,9000,0,22438,165.0,44.8,1.5
33333,2017,9750,0,31917,150.0,52.3,1.0
33334,2017,10500,0,22578,145.0,65.7,1.0
33335,2018,12500,0,5813,145.0,60.1,1.0
33336,2017,22099,1,15349,200.0,47.9,2.0
33337,2017,12399,1,4512,0.0,57.7,1.0
33338,2019,15500,0,4293,145.0,60.1,1.0
33339,2018,14199,0,9293,145.0,54.3,1.0
33340,2019,19799,0,7519,145.0,35.3,1.5
33341,2017,18299,0,13014,200.0,41.5,2.0
33342,2017,10099,0,10778,30.0,64.2,1.5
33343,2018,12000,0,13696,145.0,60.1,1.0
33344,2019,16800,0,1786,145.0,60.1,1.0
33345,2019,12000,0,4377,145.0,58.9,1.0
33346,2017,18500,0,7640,145.0,41.5,2.0
33347,2018,14000,0,4096,145.0,58.9,1.0
33348,2018,20500,0,6004,145.0,41.5,2.0
33349,2017,11900,0,15171,145.0,57.7,1.0
33350,2017,10500,0,7362,145.0,65.7,1.0
33351,2018,12750,0,3391,145.0,56.5,1.0
33352,2019,16000,0,11,145.0,58.9,1.0
33353,2018,11350,0,12588,145.0,60.1,1.0
33354,2018,13791,1,11517,145.0,54.3,1.0
33355,2015,8495,1,18058,150.0,47.9,1.6
33356,2014,8195,1,25000,145.0,47.9,1.6
33357,2016,10995,1,4000,145.0,47.9,1.6
33358,2016,9995,1,11000,145.0,47.9,1.6
33359,2017,48999,1,7546,145.0,23.5,5.0
33360,2019,22495,0,8000,145.0,40.3,1.5
33361,2018,54995,0,11000,145.0,36.7,2.3
33362,2017,49999,0,21575,145.0,20.9,5.0
33363,2015,13995,0,29865,150.0,47.9,1.6
33364,2016,9000,0,29586,20.0,61.4,1.0
33365,2017,15250,0,19652,30.0,62.8,2.0
33366,2018,13000,1,14119,150.0,51.4,1.0
33367,2016,8900,0,24095,20.0,60.1,1.0
33368,2019,29000,1,1500,145.0,64.2,2.0
33369,2017,9200,0,21559,150.0,52.3,1.0
33370,2017,15000,0,28887,150.0,41.5,2.0
33371,2019,17750,0,7288,150.0,60.1,1.0
33372,2018,12000,0,11444,150.0,62.8,1.0
33373,2019,17750,0,6653,150.0,49.6,1.0
33374,2018,15333,0,12083,145.0,65.7,2.0
33375,2017,14777,0,10233,125.0,60.1,2.0
33376,2016,8551,0,36026,20.0,60.1,1.0
33377,2015,6987,0,25535,30.0,54.3,1.2
33378,2014,7771,0,71671,145.0,53.3,2.0
33379,2014,6662,0,30918,30.0,61.4,1.6
33380,2017,13331,0,21223,125.0,60.1,2.0
33381,2015,11111,0,14282,20.0,60.1,1.0
33382,2016,9311,0,56500,150.0,48.7,1.5
33383,2017,22511,1,25725,145.0,47.9,2.0
33384,2019,20000,0,3463,145.0,35.3,1.5
33385,2017,9300,0,28697,145.0,52.3,1.0
33386,2014,7300,0,38200,30.0,57.7,1.0
33387,2019,16300,0,4210,150.0,58.9,1.0
33388,2019,13000,0,6207,150.0,56.5,1.0
33389,2019,11500,0,20450,150.0,58.9,1.5
33390,2017,12000,1,17506,0.0,57.7,1.0
33391,2013,7500,0,25373,0.0,65.7,1.0
33392,2016,10500,1,3410,0.0,57.7,1.0
33393,2018,11000,0,19800,150.0,65.7,1.0
33394,2018,11000,0,18000,150.0,65.7,1.0
33395,2018,13200,0,8095,150.0,58.9,1.0
33396,2018,11000,0,10177,150.0,65.7,1.0
33397,2019,17000,1,4500,150.0,50.4,1.0
33398,2019,16200,0,6090,150.0,58.9,1.0
33399,2018,17000,0,5700,150.0,60.1,1.0
33400,2019,13400,0,3440,150.0,56.5,1.0
33401,2018,13300,1,9305,150.0,51.4,1.0
33402,2016,11500,1,47273,125.0,58.9,2.0
33403,2017,15999,1,9960,235.0,38.2,1.5
33404,2017,9950,0,13808,0.0,65.7,1.0
33405,2018,11000,0,9540,145.0,65.7,1.0
33406,2018,20250,0,4368,145.0,39.2,1.5
33407,2019,17500,0,1757,145.0,53.3,1.5
33408,2016,15500,1,24531,0.0,67.3,2.0
33409,2018,11250,0,14900,145.0,65.7,1.0
33410,2018,19500,0,17501,145.0,41.5,2.0
33411,2019,33000,1,4694,145.0,37.2,2.0
33412,2017,18500,0,5713,145.0,41.5,2.0
33413,2018,18495,0,13938,145.0,41.5,2.0
33414,2017,17995,1,39061,145.0,54.3,2.0
33415,2019,24000,0,10012,150.0,35.3,2.0
33416,2018,15300,0,7267,145.0,74.3,1.5
33417,2018,22500,1,717,145.0,31.0,1.5
33418,2017,7500,0,16994,145.0,57.7,1.2
33419,2018,11700,0,11552,145.0,65.7,1.0
33420,2018,11500,0,17500,145.0,62.8,1.0
33421,2018,11100,0,15145,145.0,65.7,1.0
33422,2017,9200,0,8081,150.0,54.3,1.2
33423,2017,9500,0,11279,150.0,65.7,1.0
33424,2018,14600,0,7545,150.0,54.3,1.0
33425,2017,10000,0,14858,150.0,65.7,1.0
33426,2019,9800,0,4413,150.0,47.9,1.2
33427,2018,9500,0,21590,145.0,65.7,1.0
33428,2016,16000,0,28139,160.0,43.5,1.5
33429,2017,11250,1,9148,160.0,44.8,1.5
33430,2019,12300,0,60,145.0,58.9,1.0
33431,2018,11000,0,28528,145.0,65.7,1.0
33432,2018,16990,1,18129,150.0,38.2,1.5
33433,2016,12490,0,28989,125.0,60.1,2.0
33434,2017,10995,0,36704,0.0,74.3,1.5
33435,2018,15295,0,6522,145.0,45.6,1.5
33436,2016,6995,0,51606,20.0,61.4,1.0
33437,2015,6495,0,58693,0.0,78.5,1.6
33438,2015,7441,0,33600,160.0,44.8,1.5
33439,2015,5572,0,10573,30.0,57.7,1.2
33440,2016,8232,0,27325,125.0,54.3,1.2
33441,2016,11501,0,48401,30.0,64.2,2.0
33442,2019,17500,0,6200,145.0,40.3,1.5
33443,2018,15000,0,3973,145.0,60.1,1.0
33444,2016,8700,0,27638,20.0,61.4,1.0
33445,2017,12000,0,6179,145.0,74.3,1.5
33446,2019,16800,1,7744,145.0,48.7,1.0
33447,2019,17000,1,4928,145.0,48.7,1.0
33448,2019,15800,0,6469,145.0,55.4,1.0
33449,2019,15300,0,9231,145.0,60.1,1.0
33450,2019,15700,0,5250,145.0,60.1,1.0
33451,2019,19500,0,8101,145.0,35.3,1.5
33452,2019,13500,0,6241,145.0,56.5,1.0
33453,2016,11495,0,8389,20.0,60.1,1.0
33454,2017,12995,0,12595,20.0,60.1,1.0
33455,2016,10195,0,14368,30.0,64.2,1.5
33456,2017,8995,0,16537,0.0,65.7,1.0
33457,2018,11490,0,34575,145.0,65.7,1.0
33458,2017,13200,0,5924,150.0,47.9,1.6
33459,2017,10990,0,11000,150.0,65.7,1.0
33460,2017,7490,0,23253,150.0,57.7,1.2
33461,2019,27490,0,4127,145.0,50.4,2.0
33462,2019,12995,1,11148,145.0,65.7,1.0
33463,2019,17700,0,8273,145.0,38.2,2.0
33464,2019,13690,0,8514,145.0,56.5,1.0
33465,2017,9690,0,11197,125.0,54.3,1.2
33466,2017,12490,0,25892,0.0,74.3,1.5
33467,2018,10690,0,33811,145.0,65.7,1.0
33468,2018,10068,0,29907,145.0,65.7,1.0
33469,2019,18890,0,13301,145.0,54.3,1.5
33470,2017,8990,0,35401,150.0,65.7,1.0
33471,2018,11800,0,17309,145.0,61.4,1.0
33472,2018,14500,0,25451,145.0,64.2,1.5
33473,2019,16200,0,2982,145.0,58.9,1.0
33474,2018,10000,0,9670,145.0,65.7,1.0
33475,2018,9600,0,11266,145.0,64.2,1.1
33476,2019,33000,1,10,145.0,37.2,2.0
33477,2019,33000,1,10,145.0,37.2,2.0
33478,2016,8800,0,22872,20.0,61.4,1.0
33479,2017,11200,0,7678,145.0,65.7,1.0
33480,2016,18495,1,10713,235.0,38.2,1.5
33481,2018,10900,0,9417,145.0,65.7,1.0
33482,2014,12390,0,18962,125.0,60.1,2.0
33483,2016,9990,0,23730,20.0,62.8,1.0
33484,2019,17940,0,3546,145.0,49.6,1.0
33485,2019,17200,0,3209,145.0,51.4,1.0
33486,2019,27200,0,4288,145.0,34.5,2.3
33487,2018,12800,0,4103,145.0,58.9,1.0
33488,2019,19194,0,9,145.0,53.3,1.0
33489,2020,17760,0,5,145.0,58.9,1.0
33490,2019,17000,0,5401,145.0,60.1,1.0
33491,2017,20200,1,8973,145.0,38.2,1.5
33492,2018,12290,0,32877,145.0,65.7,1.0
33493,2017,10290,0,11436,145.0,52.3,1.0
33494,2018,9990,0,15868,145.0,64.2,1.1
33495,2017,7990,0,12194,145.0,57.7,1.2
33496,2018,11490,0,5937,150.0,60.1,1.0
33497,2015,8200,0,24352,125.0,52.3,1.0
33498,2019,15995,0,1044,145.0,60.1,1.0
33499,2019,18495,0,6771,145.0,60.1,1.0
33500,2018,15890,0,5857,145.0,58.9,1.0
33501,2017,12990,0,4883,20.0,60.1,1.0
33502,2016,9990,0,20891,125.0,53.3,1.0
33503,2016,9990,0,25580,0.0,74.3,1.5
33504,2019,19990,0,6124,150.0,47.9,2.0
33505,2017,7990,0,11240,150.0,54.3,1.2
33506,2019,14990,0,1637,145.0,56.5,1.0
33507,2016,15990,0,98987,205.0,41.5,2.0
33508,2013,6500,0,47950,30.0,56.5,1.0
33509,2017,11990,0,25994,150.0,45.6,1.5
33510,2017,10790,0,8000,150.0,61.4,1.0
33511,2018,15990,0,22898,150.0,54.3,2.0
33512,2017,12690,0,20988,145.0,74.3,1.5
33513,2018,12690,0,16834,145.0,60.1,1.0
33514,2018,13490,0,26634,145.0,74.3,1.5
33515,2019,18390,0,1654,145.0,34.4,1.5
33516,2019,18100,0,16617,145.0,39.2,1.5
33517,2017,17790,0,8154,145.0,60.1,2.0
33518,2017,19800,0,19090,125.0,51.4,2.0
33519,2017,12495,0,23722,0.0,74.3,1.5
33520,2016,10295,0,38113,0.0,74.3,1.5
33521,2017,15700,0,19877,145.0,41.5,2.0
33522,2016,7990,0,59138,0.0,65.7,1.0
33523,2019,14500,0,554,145.0,53.3,1.0
33524,2017,11100,0,26000,20.0,60.1,1.0
33525,2017,14495,0,26078,145.0,60.1,2.0
33526,2019,14600,0,11273,145.0,60.1,1.0
33527,2019,14990,0,11719,145.0,60.1,1.0
33528,2020,20790,0,22,145.0,53.3,1.0
33529,2019,11990,0,19309,145.0,88.3,1.5
33530,2017,10990,0,13432,145.0,62.8,1.0
33531,2019,15490,0,8512,145.0,60.1,1.0
33532,2018,15490,0,12900,145.0,60.1,1.0
33533,2016,8990,0,18200,0.0,65.7,1.0
33534,2017,9490,0,12000,145.0,64.2,1.1
33535,2018,14790,0,11750,145.0,53.3,1.0
33536,2018,16890,1,6400,145.0,48.7,1.0
33537,2018,13490,1,12600,145.0,48.7,1.0
33538,2018,14790,0,15750,145.0,58.9,1.0
33539,2018,14990,1,15350,145.0,67.3,1.5
33540,2015,7490,0,24500,0.0,76.4,1.5
33541,2017,9490,0,8000,145.0,54.3,1.0
33542,2019,17799,0,1058,145.0,58.9,1.0
33543,2019,21250,0,3844,145.0,50.4,1.0
33544,2020,18999,0,1323,145.0,40.3,1.5
33545,2015,6500,0,41995,125.0,54.3,1.2
33546,2017,19500,0,22457,145.0,48.7,2.0
33547,2019,14699,0,5229,145.0,53.3,1.0
33548,2018,11899,0,12667,145.0,68.9,1.5
33549,2017,19299,0,40255,125.0,56.5,2.0
33550,2017,15299,1,19978,145.0,58.9,1.5
33551,2018,22299,0,4974,145.0,48.7,2.0
33552,2016,10995,0,22000,145.0,47.9,1.6
33553,2018,17995,0,9500,145.0,39.2,1.5
33554,2017,7995,0,14000,145.0,57.7,1.2
33555,2016,14690,0,9250,30.0,62.8,2.0
33556,2017,19490,0,39250,145.0,44.8,2.0
33557,2017,19990,0,18000,145.0,43.5,1.5
33558,2017,16490,0,15750,145.0,41.5,2.0
33559,2018,14490,0,18000,145.0,54.3,1.0
33560,2018,13790,0,15000,145.0,54.3,1.0
33561,2018,13490,0,18100,145.0,57.7,1.0
33562,2017,8250,0,35924,0.0,65.7,1.0
33563,2017,8500,0,30052,0.0,65.7,1.0
33564,2019,9400,0,8378,145.0,47.9,1.2
33565,2018,11700,0,19156,145.0,61.4,1.0
33566,2016,10770,0,34914,125.0,60.1,2.0
33567,2019,15990,0,8248,150.0,55.4,1.0
33568,2017,19990,0,15000,145.0,46.3,2.0
33569,2017,10970,0,14124,30.0,55.4,1.0
33570,2015,11970,0,21000,20.0,68.9,1.5
33571,2017,11370,1,8575,0.0,57.7,1.0
33572,2017,15970,1,26649,150.0,54.3,2.0
33573,2020,23970,0,899,150.0,49.6,1.0
33574,2017,13270,1,11493,0.0,74.3,1.5
33575,2017,9570,0,24379,30.0,64.2,1.5
33576,2014,9990,1,46196,205.0,45.6,2.0
33577,2018,18970,0,7239,150.0,64.2,1.5
33578,2017,12470,0,17603,0.0,74.3,1.5
33579,2013,8300,0,29078,145.0,47.9,1.6
